Date,Btotal,Bx,By,Bz,Vx,Tp,P,SymH
2022-01-31 00:00:00,5.05,0.01,-4.04,-3.03,-478.7,55444,0.63,-15
2022-01-31 00:01:00,4.94,0.88,-3.75,-3.05,-484.7,69040,0.77,-15
2022-01-31 00:02:00,4.95,0.97,-3.79,-3.03,-489.1,65396,0.85,-14
2022-01-31 00:03:00,4.99,0.76,-3.81,-3.12,-487.7,62612,0.75,-14
2022-01-31 00:04:00,4.99,0.34,-3.86,-3.13,-485.3,66084,0.74,-14
2022-01-31 00:05:00,5.01,0.14,-4.08,-2.89,-485.3,66032,0.74,-13
2022-01-31 00:06:00,5.02,-0.06,-4.21,-2.72,-482.2,59897,0.61,-13
2022-01-31 00:07:00,5.01,-0.12,-4.23,-2.65,-481.2,55161,0.63,-13
2022-01-31 00:08:00,4.86,-0.01,-3.41,-3.38,-479.6,65949,0.95,-14
2022-01-31 00:09:00,4.93,-0.1,-3.94,-2.96,-479.5,66766,0.97,-14
2022-01-31 00:10:00,4.95,-0.08,-3.75,-3.22,-480,70997,0.75,-14
2022-01-31 00:11:00,4.91,-0.31,-4.42,-2.09,-480,71136,0.74,-13
2022-01-31 00:12:00,4.93,-0.24,-4.42,-2.1,-473.6,52834,0.77,-14
2022-01-31 00:13:00,4.79,-0.42,-3.2,-3.44,-477.9,40233,0.68,-14
2022-01-31 00:14:00,4.87,0.12,-3.72,-3.1,-481.5,36124,0.65,-14
2022-01-31 00:15:00,4.77,0.04,-4.38,-1.81,-483.8,43681,0.71,-14
2022-01-31 00:16:00,4.71,-0.2,-4.25,-1.96,-481.6,51694,0.74,-14
2022-01-31 00:17:00,4.7,-0.31,-4.19,-2.09,-481.6,51762,0.74,-14
2022-01-31 00:18:00,4.69,-0.44,-4.34,-1.71,-478.6,68424,0.74,-14
2022-01-31 00:19:00,4.66,-0.34,-4.13,-2.1,-478.6,68424,0.74,-14
2022-01-31 00:20:00,4.6,-0.48,-3.69,-2.63,-476.2,56059,0.82,-15
2022-01-31 00:21:00,4.55,-0.19,-3.61,-2.76,-476.2,56059,0.82,-14
2022-01-31 00:22:00,4.62,-0.37,-3.32,-3.17,-477.3,68587,0.84,-15
2022-01-31 00:23:00,4.6,-0.48,-3.24,-3.23,-477,66624,0.83,-15
2022-01-31 00:24:00,4.55,0.07,-3.36,-3.04,-475.8,58103,0.77,-15
2022-01-31 00:25:00,4.53,0.2,-3.43,-2.94,-485.7,47027,0.7,-15
2022-01-31 00:26:00,4.48,0.23,-3.36,-2.94,-484.9,63256,0.73,-16
2022-01-31 00:27:00,4.53,0.37,-3.68,-2.59,-484.2,70680,0.74,-16
2022-01-31 00:28:00,4.54,0.28,-3.99,-2.13,-485.4,57841,0.8,-16
2022-01-31 00:29:00,4.52,0.3,-4.18,-1.69,-485.4,57667,0.8,-16
2022-01-31 00:30:00,4.54,0.59,-4.29,-1.37,-485.6,55654,0.86,-16
2022-01-31 00:31:00,4.56,0.83,-4.24,-1.45,-484.3,62034,0.85,-16
2022-01-31 00:32:00,4.59,0.42,-4.28,-1.55,-483.1,68246,0.83,-16
2022-01-31 00:33:00,4.6,-0.04,-4.29,-1.66,-488.3,52708,0.86,-17
2022-01-31 00:34:00,4.62,-0.01,-4.24,-1.8,-488.2,55442,0.85,-17
2022-01-31 00:35:00,4.58,-0.86,-4.19,-1.6,-488.1,56059,0.84,-16
2022-01-31 00:36:00,4.62,0.26,-4.26,-1.72,-484.9,54088,0.8,-16
2022-01-31 00:37:00,4.64,0.3,-4.32,-1.66,-484.9,54088,0.8,-16
2022-01-31 00:38:00,4.66,0.43,-4.35,-1.61,-483.6,56349,0.84,-16
2022-01-31 00:39:00,4.68,0.26,-4.4,-1.47,-483.6,56428,0.84,-16
2022-01-31 00:40:00,4.7,1.04,-4.23,-1.7,-488.3,62729,0.86,-16
2022-01-31 00:41:00,4.73,0.8,-4.33,-1.71,-485.1,57281,0.82,-16
2022-01-31 00:42:00,4.69,0.76,-4.3,-1.71,-483,53618,0.8,-16
2022-01-31 00:43:00,4.56,0.42,-4.3,-1.43,-488.9,67604,0.91,-16
2022-01-31 00:44:00,4.61,0.95,-4.2,-1.58,-486.8,66249,0.88,-17
2022-01-31 00:45:00,4.62,1.79,-3.98,-1.49,-489.1,67755,0.89,-17
2022-01-31 00:46:00,4.62,1.4,-4.1,-1.61,-490,65727,0.9,-17
2022-01-31 00:47:00,4.65,1.35,-4.13,-1.67,-489.7,57505,0.85,-17
2022-01-31 00:48:00,4.69,1.26,-4.21,-1.63,-489.7,57505,0.85,-17
2022-01-31 00:49:00,4.76,1.48,-4.17,-1.74,-486.2,56761,0.81,-16
2022-01-31 00:50:00,4.83,1.8,-4.12,-1.75,-486.2,56761,0.81,-17
2022-01-31 00:51:00,4.89,1.67,-4.23,-1.76,-484.9,40989,0.83,-16
2022-01-31 00:52:00,4.9,1.77,-4.18,-1.84,-484.8,40365,0.83,-16
2022-01-31 00:53:00,4.9,1.93,-4.01,-2.06,,,,-16
2022-01-31 00:54:00,4.88,2.02,-3.86,-2.19,,,,-16
2022-01-31 00:55:00,4.92,2.02,-3.81,-2.35,,,,-16
2022-01-31 00:56:00,4.89,1.95,-3.79,-2.4,,,,-17
2022-01-31 00:57:00,4.86,1.64,-3.83,-2.49,-480.1,48591,0.83,-17
2022-01-31 00:58:00,4.88,1.57,-3.91,-2.46,-480.1,48591,0.83,-17
2022-01-31 00:59:00,4.89,1.42,-3.9,-2.59,-480.1,48623,0.83,-17
2022-01-31 01:00:00,4.91,1.78,-3.71,-2.66,-482,50845,0.81,-17
2022-01-31 01:01:00,4.92,1.88,-3.55,-2.83,-482,50845,0.81,-17
2022-01-31 01:02:00,4.92,1.79,-3.56,-2.88,-485.6,53044,0.84,-18
2022-01-31 01:03:00,4.9,1.37,-3.77,-2.8,-483.6,56055,0.84,-18
2022-01-31 01:04:00,4.93,1.28,-3.76,-2.91,-481.3,59613,0.83,-18
2022-01-31 01:05:00,4.95,1.36,-3.76,-2.91,,,,-18
2022-01-31 01:06:00,4.97,1.44,-3.74,-2.92,-487,48934,0.78,-18
2022-01-31 01:07:00,4.99,1.32,-3.77,-2.99,-485.9,49578,0.78,-19
2022-01-31 01:08:00,5.03,1.35,-3.77,-3.04,-478.1,54341,0.78,-19
2022-01-31 01:09:00,5.06,1.53,-3.71,-3.07,-480,55166,0.75,-19
2022-01-31 01:10:00,5.07,1.67,-3.8,-2.91,-481.2,55748,0.73,-19
2022-01-31 01:11:00,5.07,1.78,-3.75,-2.91,-482.6,64075,0.75,-19
2022-01-31 01:12:00,5.07,1.81,-3.68,-2.97,-482.7,64613,0.75,-19
2022-01-31 01:13:00,5.09,1.85,-3.72,-2.93,-484.4,58291,0.79,-19
2022-01-31 01:14:00,5.14,1.97,-3.82,-2.81,-484.7,57681,0.78,-19
2022-01-31 01:15:00,5.13,2.07,-3.66,-2.94,-485.9,55544,0.76,-19
2022-01-31 01:16:00,5.1,1.87,-3.6,-3.08,-486.6,49766,0.85,-19
2022-01-31 01:17:00,5.08,1.63,-3.92,-2.77,-485,47371,0.81,-19
2022-01-31 01:18:00,5.1,1.12,-4.18,-2.69,-483.5,45255,0.78,-19
2022-01-31 01:19:00,5.08,1.14,-4.11,-2.75,-472.5,44826,0.76,-19
2022-01-31 01:20:00,5.08,0.57,-4.2,-2.79,-472.5,44826,0.76,-19
2022-01-31 01:21:00,5.04,-0.12,-4.27,-2.67,-472.5,44826,0.76,-19
2022-01-31 01:22:00,5.05,0.44,-4.07,-2.94,-468.7,56465,0.79,-19
2022-01-31 01:23:00,5.06,0.84,-3.87,-3.12,-468.1,60793,0.83,-19
2022-01-31 01:24:00,5.02,1.34,-3.85,-2.87,-470.4,64140,0.87,-19
2022-01-31 01:25:00,5.04,1.29,-3.72,-3.08,-481.7,54630,0.77,-19
2022-01-31 01:26:00,5,1.17,-3.82,-2.95,-485.2,53474,0.75,-19
2022-01-31 01:27:00,4.94,1.92,-3.54,-2.64,-499.7,48214,0.96,-19
2022-01-31 01:28:00,4.97,2.2,-3.43,-2.79,-499.7,48215,0.96,-19
2022-01-31 01:29:00,4.93,2.37,-3.2,-2.87,-494,55322,0.97,-19
2022-01-31 01:30:00,4.86,2.11,-3.25,-2.92,-493.9,55398,0.97,-19
2022-01-31 01:31:00,5.08,3.3,-2.81,-2.6,,,,-19
2022-01-31 01:32:00,5.07,2.59,-3.22,-2.89,-483,49314,0.69,-19
2022-01-31 01:33:00,5.11,3.22,-2.79,-2.81,-484.6,75564,0.74,-19
2022-01-31 01:34:00,5.18,3.71,-2.36,-2.7,-486.6,106922,0.81,-19
2022-01-31 01:35:00,5.18,3.83,-2.19,-2.69,-487.9,82467,0.75,-20
2022-01-31 01:36:00,5.26,3.75,-2.47,-2.72,-487.9,82467,0.75,-20
2022-01-31 01:37:00,5.26,4.47,-1.54,-2.29,-495.6,57803,0.81,-20
2022-01-31 01:38:00,5.26,4.26,-1.72,-2.56,-495.6,57803,0.81,-20
2022-01-31 01:39:00,5.27,4.41,-1.55,-2.42,-485.9,49521,0.69,-20
2022-01-31 01:40:00,5.23,4.27,-1.71,-2.48,-485.9,49521,0.69,-20
2022-01-31 01:41:00,5.23,4.17,-1.87,-2.54,-485.9,49521,0.69,-20
2022-01-31 01:42:00,5.21,3.98,-2.01,-2.69,-501.3,35695,0.88,-20
2022-01-31 01:43:00,5.27,3.32,-3.07,-2.3,-501.2,35757,0.88,-20
2022-01-31 01:44:00,5.3,2.45,-3.29,-2.96,-476.5,49249,0.82,-21
2022-01-31 01:45:00,5.33,3.13,-3.16,-2.52,-466.3,54023,0.81,-21
2022-01-31 01:46:00,5.31,3.22,-3.12,-2.73,-503.2,37511,0.86,-21
2022-01-31 01:47:00,5.32,3.29,-2.94,-2.88,-497.5,38840,0.89,-21
2022-01-31 01:48:00,5.33,3.34,-2.67,-3.11,-496.6,39228,0.89,-21
2022-01-31 01:49:00,5.34,3.35,-2.5,-3.21,-483.4,49803,0.82,-22
2022-01-31 01:50:00,5.34,3.01,-2.91,-3.3,-482.7,42689,0.76,-22
2022-01-31 01:51:00,5.34,3.01,-2.91,-3.3,,,,-22
2022-01-31 01:52:00,5.37,2.99,-3.07,-3.21,-491.1,36256,0.74,-22
2022-01-31 01:53:00,5.35,2.74,-3,-3.41,-490,37090,0.74,-22
2022-01-31 01:54:00,5.4,3.45,-2.32,-3.34,-481.2,43454,0.76,-22
2022-01-31 01:55:00,5.39,3.49,-2.37,-3.19,-481.2,43454,0.76,-22
2022-01-31 01:56:00,5.38,3.41,-2.29,-2.97,-503.9,33212,0.82,-22
2022-01-31 01:57:00,5.31,1.57,-4.22,-2.79,-500.4,37750,0.82,-22
2022-01-31 01:58:00,5.33,1.44,-4.28,-2.8,-484,59271,0.8,-22
2022-01-31 01:59:00,5.29,1.79,-4.08,-2.85,-484,59271,0.8,-22
2022-01-31 02:00:00,5.33,2.56,-3.54,-2.93,-491.3,53120,0.79,-22
2022-01-31 02:01:00,5.3,3.29,-2.86,-2.96,-490.3,49548,0.75,-22
2022-01-31 02:02:00,5.35,3.65,-2.79,-2.74,-488.2,42265,0.69,-22
2022-01-31 02:03:00,5.34,3.4,-2.91,-2.91,-494.8,44662,0.77,-23
2022-01-31 02:04:00,5.33,3.15,-3.06,-2.97,-494.8,44674,0.77,-23
2022-01-31 02:05:00,5.33,3.25,-3.24,-2.7,-494.6,45410,0.77,-23
2022-01-31 02:06:00,5.32,3.01,-3.63,-2.44,-490.8,51289,0.78,-23
2022-01-31 02:07:00,5.28,2.9,-3.77,-2.29,-490.3,52116,0.78,-23
2022-01-31 02:08:00,5.28,2.69,-3.71,-2.6,-487.2,51939,0.74,-23
2022-01-31 02:09:00,5.31,3.22,-3.23,-2.7,-489.8,51592,0.75,-23
2022-01-31 02:10:00,5.31,3.44,-2.82,-2.89,-492.4,51232,0.76,-23
2022-01-31 02:11:00,5.27,3.49,-2.77,-2.79,,,,-23
2022-01-31 02:12:00,5.28,3.36,-2.88,-2.85,,,,-23
2022-01-31 02:13:00,5.24,3.01,-3.18,-2.84,-487,65049,0.75,-23
2022-01-31 02:14:00,5.17,1.78,-3.95,-2.77,-487,65049,0.75,-23
2022-01-31 02:15:00,5.27,2.21,-3.82,-2.89,-492.6,54523,0.81,-23
2022-01-31 02:16:00,5.26,2.48,-3.54,-2.99,-492.7,54315,0.81,-24
2022-01-31 02:17:00,5.24,2.43,-3.66,-2.86,-497.7,43739,0.71,-24
2022-01-31 02:18:00,5.2,1.84,-4.1,-2.59,-494.9,48432,0.74,-24
2022-01-31 02:19:00,5.28,2.25,-3.82,-2.86,-483.9,66806,0.84,-24
2022-01-31 02:20:00,5.29,2.41,-3.57,-3.06,-483.9,66806,0.84,-24
2022-01-31 02:21:00,5.18,2.12,-3.54,-3.05,-492.7,60853,0.81,-24
2022-01-31 02:22:00,5.14,1.93,-3.63,-3.03,-494.9,58161,0.83,-24
2022-01-31 02:23:00,5.03,1.07,-4.19,-2.56,-493.1,56526,0.8,-24
2022-01-31 02:24:00,5.11,0.41,-4.41,-2.49,-494.5,65070,0.9,-23
2022-01-31 02:25:00,5.18,0.55,-4.39,-2.68,-488.1,70092,0.86,-24
2022-01-31 02:26:00,5.26,0.64,-4.48,-2.67,-485.6,72052,0.85,-24
2022-01-31 02:27:00,5.33,0.99,-4.3,-2.96,-484.7,73774,0.72,-24
2022-01-31 02:28:00,5.35,1.48,-4.14,-3.04,-484.7,73774,0.72,-24
2022-01-31 02:29:00,5.33,1.45,-4.23,-2.89,-485.4,99911,0.68,-24
2022-01-31 02:30:00,5.33,1.74,-4.17,-2.82,-485.4,100859,0.68,-24
2022-01-31 02:31:00,5.29,1.29,-4.16,-3,-482.7,87518,0.66,-25
2022-01-31 02:32:00,5.3,1.25,-4.18,-3.01,-481.3,80927,0.66,-26
2022-01-31 02:33:00,5.31,1.31,-4.2,-2.97,-482.4,85177,0.68,-26
2022-01-31 02:34:00,5.32,1.31,-4.21,-2.97,-482.3,85101,0.68,-26
2022-01-31 02:35:00,5.33,1.38,-4.14,-3.07,-478.7,72386,0.67,-26
2022-01-31 02:36:00,5.33,1.25,-4.06,-3.2,-479.3,75038,0.68,-26
2022-01-31 02:37:00,5.35,1.45,-3.91,-3.33,-481.3,78606,0.71,-26
2022-01-31 02:38:00,5.38,1.08,-4.11,-3.29,-484.9,82601,0.77,-26
2022-01-31 02:39:00,5.42,0.42,-4.46,-2.99,,,,-26
2022-01-31 02:40:00,5.46,0.27,-4.53,-3.03,-496.7,77236,0.67,-26
2022-01-31 02:41:00,5.47,0.13,-4.66,-2.85,-496.3,76966,0.65,-26
2022-01-31 02:42:00,5.45,0.51,-4.64,-2.82,-494.8,89561,0.64,-26
2022-01-31 02:43:00,5.46,0.35,-4.67,-2.81,-493.9,85702,0.65,-26
2022-01-31 02:44:00,5.43,0.26,-4.66,-2.77,-493.7,79194,0.64,-26
2022-01-31 02:45:00,5.46,0.38,-4.74,-2.69,-490.8,90049,0.63,-26
2022-01-31 02:46:00,5.47,0.37,-4.78,-2.64,-488.7,80815,0.65,-26
2022-01-31 02:47:00,5.39,0.05,-4.74,-2.56,-487.2,74537,0.66,-26
2022-01-31 02:48:00,5.38,0.04,-4.73,-2.54,-484.4,65366,0.74,-26
2022-01-31 02:49:00,5.39,0.05,-4.74,-2.55,-484.4,65366,0.74,-26
2022-01-31 02:50:00,5.38,-0.05,-4.75,-2.52,-484.2,65551,0.74,-25
2022-01-31 02:51:00,5.42,-0.02,-4.8,-2.53,-481.3,68383,0.77,-26
2022-01-31 02:52:00,5.42,-0.23,-4.71,-2.67,-481.3,68383,0.77,-26
2022-01-31 02:53:00,5.41,-0.3,-4.67,-2.7,,,,-26
2022-01-31 02:54:00,5.04,-0.28,-4.43,-2.39,-478.5,115579,0.68,-26
2022-01-31 02:55:00,5.1,-0.25,-4.51,-2.36,-478.6,104632,0.68,-26
2022-01-31 02:56:00,5.2,-0.28,-4.58,-2.43,-478.6,105725,0.67,-26
2022-01-31 02:57:00,4.99,-0.39,-4.45,-2.24,-479.5,107384,0.65,-26
2022-01-31 02:58:00,5.24,-0.45,-4.63,-2.41,-476.1,91417,0.71,-26
2022-01-31 02:59:00,5.15,-0.49,-4.5,-2.44,-476.5,86807,0.71,-26
2022-01-31 03:00:00,5.09,-0.45,-4.42,-2.47,-477,80999,0.7,-26
2022-01-31 03:01:00,4.96,-0.29,-4.36,-2.35,-477.3,111501,0.7,-26
2022-01-31 03:02:00,5.07,-0.24,-4.48,-2.35,-477.3,111501,0.7,-25
2022-01-31 03:03:00,5.19,-0.31,-4.57,-2.42,,,,-25
2022-01-31 03:04:00,5.22,-0.28,-4.66,-2.31,,,,-25
2022-01-31 03:05:00,5.23,-0.1,-4.69,-2.31,-472.6,104246,0.73,-24
2022-01-31 03:06:00,5.2,-0.43,-4.52,-2.36,-472,92469,0.7,-25
2022-01-31 03:07:00,5.21,-0.63,-4.43,-2.46,-471.6,85186,0.68,-24
2022-01-31 03:08:00,5.12,-0.56,-4.39,-2.54,-475.7,99431,0.75,-23
2022-01-31 03:09:00,4.77,-0.94,-3.87,-2.62,-475.7,99431,0.75,-23
2022-01-31 03:10:00,4.92,-0.84,-4.08,-2.62,-475.3,153253,0.6,-23
2022-01-31 03:11:00,4.67,-0.51,-4,-2.35,-475.3,153282,0.6,-22
2022-01-31 03:12:00,4.87,-0.46,-4.21,-2.39,-477.5,176418,0.75,-22
2022-01-31 03:13:00,5.18,-0.6,-4.43,-2.61,-474.9,100608,0.71,-22
2022-01-31 03:14:00,5.22,-0.71,-4.46,-2.62,-474.2,79808,0.71,-22
2022-01-31 03:15:00,5.17,-0.46,-4.44,-2.62,-473.4,88608,0.75,-22
2022-01-31 03:16:00,5.21,-0.36,-4.46,-2.67,-473.2,87314,0.74,-21
2022-01-31 03:17:00,5.16,-0.2,-4.5,-2.52,-470.9,70846,0.65,-21
2022-01-31 03:18:00,5.1,-0.18,-4.53,-2.33,-470.8,144760,0.62,-22
2022-01-31 03:19:00,5.11,0.22,-4.6,-2.2,-470,149231,0.6,-22
2022-01-31 03:20:00,5.2,0.36,-4.72,-2.13,-468.4,129245,0.58,-21
2022-01-31 03:21:00,5.11,0.32,-4.67,-2.06,-469.9,158535,0.65,-21
2022-01-31 03:22:00,5.16,0.32,-4.69,-2.13,-469.9,158535,0.65,-21
2022-01-31 03:23:00,5.1,0.45,-4.63,-2.07,-471,146595,0.6,-21
2022-01-31 03:24:00,5.08,0.93,-4.71,-1.66,-472.5,140443,0.61,-21
2022-01-31 03:25:00,5.11,1.19,-4.81,-1.21,-478.3,116331,0.63,-21
2022-01-31 03:26:00,5,1.01,-4.64,-1.54,-481.2,115817,0.65,-21
2022-01-31 03:27:00,5.12,1.1,-4.74,-1.59,-481.3,115744,0.65,-21
2022-01-31 03:28:00,5.15,1.17,-4.78,-1.5,-479.9,88053,0.68,-21
2022-01-31 03:29:00,5.1,1.12,-4.76,-1.45,-479.9,88053,0.68,-21
2022-01-31 03:30:00,5.14,1.17,-4.83,-1.35,-480.3,91361,0.71,-21
2022-01-31 03:31:00,5.08,0.81,-4.71,-1.7,-478.5,90749,0.7,-21
2022-01-31 03:32:00,4.97,0.76,-4.63,-1.64,-474.9,98707,0.69,-21
2022-01-31 03:33:00,4.97,0.86,-4.63,-1.59,-475.3,129205,0.7,-21
2022-01-31 03:34:00,4.96,0.86,-4.59,-1.69,-474.7,144432,0.7,-21
2022-01-31 03:35:00,4.91,0.71,-4.55,-1.71,-474.7,144432,0.7,-21
2022-01-31 03:36:00,4.85,0.56,-4.51,-1.7,-471.5,162901,0.75,-21
2022-01-31 03:37:00,4.95,0.16,-4.55,-1.96,-471.5,162901,0.75,-21
2022-01-31 03:38:00,4.94,0.41,-4.55,-1.9,-473.3,147941,0.7,-21
2022-01-31 03:39:00,5.06,0.76,-4.72,-1.65,-473.3,147941,0.7,-21
2022-01-31 03:40:00,5.14,0.72,-4.79,-1.72,-465.8,105078,0.69,-21
2022-01-31 03:41:00,5.25,0.67,-4.89,-1.77,-464.8,99333,0.69,-21
2022-01-31 03:42:00,5.25,0.65,-4.89,-1.8,-459.1,73184,0.71,-21
2022-01-31 03:43:00,5.29,0.65,-4.92,-1.82,-459.1,73184,0.71,-22
2022-01-31 03:44:00,5.22,0.69,-4.88,-1.72,-459.1,73184,0.71,-22
2022-01-31 03:45:00,5.34,1.19,-4.97,-1.5,-464.4,89247,0.71,-22
2022-01-31 03:46:00,5.5,1.45,-5.07,-1.54,-471.2,73247,0.7,-22
2022-01-31 03:47:00,5.31,1.47,-4.71,-1.91,-476,74916,0.7,-22
2022-01-31 03:48:00,5.28,1.64,-4.78,-1.3,-481.2,76929,0.72,-22
2022-01-31 03:49:00,5.31,1.37,-4.69,-2.04,-486.4,88592,0.7,-22
2022-01-31 03:50:00,5.27,2.11,-4.79,-0.2,-488.9,90785,0.67,-22
2022-01-31 03:51:00,5.45,1.59,-5.12,0.05,-489,89443,0.66,-22
2022-01-31 03:52:00,5.66,0.64,-4.07,-3.68,-479.5,110458,0.66,-22
2022-01-31 03:53:00,5.38,0.88,-3.12,-4.04,-472,127184,0.67,-22
2022-01-31 03:54:00,5.23,1.79,-4.85,-0.46,-472,127178,0.67,-23
2022-01-31 03:55:00,5.09,1.84,-4.69,-0.58,-481.3,125085,0.73,-23
2022-01-31 03:56:00,5.18,0.63,-4.89,-1.32,-483.1,94843,0.71,-23
2022-01-31 03:57:00,5.3,0.45,-5.15,-1.14,-484.3,74622,0.69,-23
2022-01-31 03:58:00,5.33,0.17,-4.63,-2.39,-478.3,95642,0.75,-23
2022-01-31 03:59:00,5.14,0.48,-4.62,-2.18,-482.8,95829,0.76,-23
2022-01-31 04:00:00,5.06,0.48,-4.61,-2.01,-494.7,96317,0.78,-23
2022-01-31 04:01:00,5.05,-0.25,-4.51,-2.26,,,,-23
2022-01-31 04:02:00,5.12,-0.1,-4.57,-2.29,-481.2,92162,0.73,-23
2022-01-31 04:03:00,5.12,0.58,-4.85,-1.44,-481.1,94881,0.73,-24
2022-01-31 04:04:00,5.14,0.27,-4.72,-1.77,-479.6,122240,0.74,-24
2022-01-31 04:05:00,5.06,0.36,-4.75,-1.67,-479.6,122240,0.74,-24
2022-01-31 04:06:00,5.34,-0.95,-4.47,-2.55,-470.6,66806,0.57,-24
2022-01-31 04:07:00,5.47,-1.7,-4.19,-2.94,-470.6,66806,0.57,-24
2022-01-31 04:08:00,5.5,-1.8,-4.19,-2.94,-483.5,80325,0.74,-24
2022-01-31 04:09:00,5.55,-1.86,-4.04,-3.2,-480.2,80055,0.72,-24
2022-01-31 04:10:00,5.58,-2.28,-3.83,-3.36,-465.1,71427,0.57,-24
2022-01-31 04:11:00,5.56,-2.45,-3.52,-3.5,-462.6,70309,0.62,-24
2022-01-31 04:12:00,5.57,-2.71,-3.22,-3.59,-462.6,70309,0.62,-24
2022-01-31 04:13:00,5.61,-3.08,-2.37,-4,-461.4,90603,0.64,-25
2022-01-31 04:14:00,5.63,-3.98,-0.5,-3.88,-454.8,85183,0.62,-25
2022-01-31 04:15:00,5.61,-4.31,0.1,-3.59,-447.5,70208,0.63,-25
2022-01-31 04:16:00,5.61,-4.26,0.03,-3.64,-446.6,66485,0.64,-26
2022-01-31 04:17:00,5.62,-4.33,0.5,-3.52,,,,-26
2022-01-31 04:18:00,5.63,-4.37,0.9,-3.4,-440.1,65738,0.5,-26
2022-01-31 04:19:00,5.64,-4.2,0.31,-3.76,-440.9,78144,0.55,-26
2022-01-31 04:20:00,5.63,-3.9,-0.34,-4.04,-445.6,58366,0.47,-26
2022-01-31 04:21:00,5.61,-3.94,-0.38,-3.96,-445.6,58366,0.47,-26
2022-01-31 04:22:00,5.59,-4.04,-0.42,-3.83,-442.5,59127,0.46,-26
2022-01-31 04:23:00,5.61,-3.92,-0.7,-3.9,-442.5,58292,0.47,-27
2022-01-31 04:24:00,5.61,-3.88,-1.2,-3.87,-443.7,56650,0.48,-27
2022-01-31 04:25:00,5.6,-3.83,-0.99,-3.96,-445.4,61952,0.49,-27
2022-01-31 04:26:00,5.58,-3.55,-1,-4.18,-445.4,61909,0.49,-27
2022-01-31 04:27:00,5.56,-3.63,-0.79,-4.13,-445.2,57654,0.52,-27
2022-01-31 04:28:00,5.57,-3.63,-0.9,-4.09,-448.5,57922,0.5,-27
2022-01-31 04:29:00,5.56,-3.71,-0.74,-4.06,-449.3,57991,0.5,-27
2022-01-31 04:30:00,5.57,-3.71,-1.11,-3.99,-446.9,60757,0.52,-27
2022-01-31 04:31:00,5.55,-3.53,-1.3,-4.02,-446.9,60757,0.52,-27
2022-01-31 04:32:00,5.54,-3.43,-1.99,-3.86,-454.4,95065,0.57,-27
2022-01-31 04:33:00,5.53,-3.3,-1.98,-3.96,-454.4,95065,0.57,-27
2022-01-31 04:34:00,5.53,-3.37,-2.06,-3.87,-454.4,95065,0.57,-27
2022-01-31 04:35:00,5.53,-3.4,-2.12,-3.81,,,,-27
2022-01-31 04:36:00,5.57,-3.41,-2.21,-3.78,-457.6,109449,0.55,-27
2022-01-31 04:37:00,5.57,-3.48,-1.72,-3.96,-454.9,102182,0.54,-27
2022-01-31 04:38:00,5.58,-3.43,-1.29,-4.2,-452.9,96699,0.54,-27
2022-01-31 04:39:00,5.68,-3.06,-2.35,-4.15,-460.7,89909,0.51,-27
2022-01-31 04:40:00,5.66,-3.69,-1.37,-4.05,-460.7,89911,0.51,-27
2022-01-31 04:41:00,5.66,-3.58,-0.67,-4.27,-455.2,95353,0.59,-27
2022-01-31 04:42:00,5.57,-3.44,-0.95,-4.26,-455.8,92420,0.58,-27
2022-01-31 04:43:00,5.59,-3.46,-1.5,-4.13,-456.8,87822,0.56,-27
2022-01-31 04:44:00,5.55,-3.5,-1.84,-3.89,-456.7,88038,0.56,-27
2022-01-31 04:45:00,5.56,-3.38,-1.55,-4.11,-455.6,92984,0.59,-27
2022-01-31 04:46:00,5.57,-3.12,-0.86,-4.53,-455.4,96010,0.59,-27
2022-01-31 04:47:00,5.57,-3.06,-1.04,-4.53,,,,-27
2022-01-31 04:48:00,5.6,-3.06,-1.12,-4.54,-455.2,84444,0.59,-27
2022-01-31 04:49:00,5.56,-3.17,-1.21,-4.35,-453.8,91746,0.59,-27
2022-01-31 04:50:00,5.53,-3.38,-1.46,-4.07,-452.1,105739,0.62,-27
2022-01-31 04:51:00,5.53,-3.06,-1.36,-4.4,-454,99273,0.61,-28
2022-01-31 04:52:00,5.55,-3.02,-1.55,-4.39,-457,86262,0.56,-28
2022-01-31 04:53:00,5.54,-3.15,-1.4,-4.33,-457,86262,0.56,-28
2022-01-31 04:54:00,5.56,-3.28,-1.65,-4.18,-453.7,105752,0.57,-28
2022-01-31 04:55:00,5.56,-3.32,-1.29,-4.28,-452.9,110723,0.57,-28
2022-01-31 04:56:00,5.54,-3.26,-1.42,-4.24,-457.8,81754,0.55,-28
2022-01-31 04:57:00,5.54,-3.02,-1.34,-4.42,-457.8,81754,0.55,-28
2022-01-31 04:58:00,5.53,-3.13,-1.6,-4.24,-454.5,88911,0.58,-28
2022-01-31 04:59:00,5.51,-3.07,-1.88,-4.16,-455.9,83929,0.58,-29
2022-01-31 05:00:00,5.52,-3.19,-1.85,-4.09,-456.4,80820,0.61,-29
2022-01-31 05:01:00,5.5,-3.41,-1.72,-3.95,-456.5,80340,0.62,-29
2022-01-31 05:02:00,5.43,-3.89,-0.55,-3.64,-457.1,74616,0.6,-29
2022-01-31 05:03:00,5.36,-3.97,-0.51,-3.43,-447.8,73457,0.55,-29
2022-01-31 05:04:00,5.34,-3.59,-0.45,-3.92,-457.9,109667,0.61,-29
2022-01-31 05:05:00,5.33,-3.53,-0.24,-3.99,-459.8,116384,0.63,-29
