Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-07-13 11:00:00,3,2.33e-14,0.195020747,0.012398918,7,75.8,0.274497,0.033816425,0.411956522,0.973324587,-0.017913068286915686,-0.00027593105960331175,0.002154640515663756,0.0007600015853142184,-0.00198179955872717,-0.002674890609541047,0.032329965413809246
2018-07-13 12:00:00,2,7.5e-14,0.199170124,0.042572256,5,75.8,0.274497,0.024154589,0.411956522,0.973324587,0.014759354942945068,-0.0019727557543624086,0.0016868332188929233,0.0004940082180316153,-0.0020210308246068264,-0.00267976496238927,0.032305611161488904
2018-07-13 13:00:00,0,2.99e-14,0.20746888,0.01625987,4,75.8,0.274497,0.019323671,0.411956522,0.973324587,-0.011539228514939378,-0.0009933755317595213,0.0010309569974728192,0.00022149404348515735,-0.0020570675105484127,-0.002684062912736495,0.03228115342902583
2018-07-13 14:00:00,-2,5.01e-14,0.215767635,0.028049388,3,75.8,0.274497,0.014492754,0.411956522,0.973324587,-0.0004342057274643969,0.00078457227156798,0.00026938825109462335,-4.890413925250341e-05,-0.0020902730181734325,-0.0026877823996073096,0.03225659276183504
2018-07-13 15:00:00,0,6.26e-14,0.20746888,0.03535906,3,75.8,0.274497,0.014492754,0.411956522,0.973324587,0.007216457779397221,0.0014769048014582238,-0.0004457506439485842,-0.00030854953110871764,-0.002121010749103382,-0.002690921362026308,0.03223192970533154
2018-07-13 16:00:00,-1,3.55e-14,0.211618257,0.019527928,3,75.8,0.274497,0.014492754,0.411956522,0.973324587,-0.006296658109559808,2.0130992501374745e-05,-0.0010107825108832684,-0.0005488053330108223,-0.0021496441049597493,-0.0026934777390180613,0.032207164804930334
2018-07-13 17:00:00,1,5.31e-14,0.203319502,0.029822188,4,75.8,0.274497,0.019323671,0.411956522,0.973324587,0.0066045963682109425,-0.0019623659129902604,-0.0013693203584097234,-0.000761034745886183,-0.00217653648736401,-0.0026954494696071972,0.03218229860604643
2018-07-13 18:00:00,-5,3.16e-14,0.228215768,0.017247237,5,74.6,0.274497,0.024154589,0.405434783,0.973324587,-0.005807982812744982,-0.001791620733802339,-0.0014750043461294296,-0.0009366009706621126,-0.002202051297937692,-0.0026968344928182597,0.03215733165409482
2018-07-13 19:00:00,-7,2.99e-14,0.236514523,0.0162832,5,74.6,0.274497,0.024154589,0.405434783,0.973324587,-0.008938572561568714,0.0003916635144620485,-0.0013103384899060858,-0.001067634271499625,-0.0022265519383022608,-0.002697630747675865,0.0321322644944905
2018-07-13 20:00:00,-4,6.51e-14,0.22406639,0.036796878,4,74.6,0.274497,0.019323671,0.405434783,0.973324587,0.008690031086978276,0.003041903145060498,-0.000943663305954384,-0.0011502526154490832,-0.002250401810079207,-0.0026978361732046202,0.03210709767264852
2018-07-13 21:00:00,-4,3.76e-14,0.22406639,0.020737352,5,74.6,0.274497,0.024154589,0.405434783,0.973324587,-0.007411526809232002,0.0026786522283337687,-0.00045517329715253317,-0.0011850188326139569,-0.002273964314890025,-0.002697448708429076,0.03208183173398382
2018-07-13 22:00:00,-5,4.57e-14,0.228215768,0.025486761,2,74.6,0.274497,0.009661836,0.405434783,0.973324587,0.00024573257035414697,-0.0007402070913141738,9.225264683116304e-05,-0.0011733710318046777,-0.002297647025604079,-0.002696466310240496,0.03205646724177812
