Date,Btotal,Bx,By,Bz,Vx,Tp,P,SymH
2019-08-29 00:00:00,2.91,2.29,-1.52,-0.94,-412.9,71452,0.52,-14
2019-08-29 00:01:00,2.98,2.42,-1.55,-0.74,-412.6,65446,0.54,-14
2019-08-29 00:02:00,2.89,2.42,-1.51,-0.5,-413,69745,0.57,-14
2019-08-29 00:03:00,2.83,2.34,-1.52,-0.47,-413.3,70186,0.57,-15
2019-08-29 00:04:00,2.84,2.35,-1.54,-0.41,-413.7,70061,0.57,-15
2019-08-29 00:05:00,2.93,2.45,-1.59,-0.19,-415.7,82601,0.57,-15
2019-08-29 00:06:00,2.91,2.41,-1.63,-0.19,-413.2,82618,0.59,-16
2019-08-29 00:07:00,2.99,2.47,-1.66,-0.18,-410.1,80902,0.62,-16
2019-08-29 00:08:00,3.01,2.48,-1.68,-0.26,-414.9,68818,0.55,-16
2019-08-29 00:09:00,3.06,2.52,-1.7,-0.26,-417.7,57254,0.49,-16
2019-08-29 00:10:00,3.01,2.47,-1.71,-0.26,-418,56022,0.49,-16
2019-08-29 00:11:00,2.98,2.44,-1.69,-0.24,-417,61952,0.47,-16
2019-08-29 00:12:00,2.98,2.42,-1.72,-0.27,-417,61952,0.47,-16
2019-08-29 00:13:00,2.99,2.4,-1.75,-0.26,,,,-16
2019-08-29 00:14:00,2.9,2.47,-1.5,0.08,-419,86431,0.55,-16
2019-08-29 00:15:00,2.92,2.52,-1.47,0.01,-418,76271,0.5,-17
2019-08-29 00:16:00,2.92,2.52,-1.46,-0.1,-417.2,68587,0.47,-17
2019-08-29 00:17:00,2.91,2.52,-1.44,-0.12,-419,93204,0.56,-17
2019-08-29 00:18:00,2.93,2.55,-1.43,-0.23,-418.5,100789,0.56,-17
2019-08-29 00:19:00,2.88,2.41,-1.55,-0.26,-418.4,103038,0.57,-17
2019-08-29 00:20:00,2.87,2.4,-1.53,-0.34,-418.8,97576,0.58,-17
2019-08-29 00:21:00,2.86,2.37,-1.55,-0.38,,,,-17
2019-08-29 00:22:00,2.84,2.35,-1.55,-0.34,,,,-17
2019-08-29 00:23:00,2.84,2.36,-1.54,-0.37,,,,-17
2019-08-29 00:24:00,2.84,2.34,-1.57,-0.37,,,,-16
2019-08-29 00:25:00,2.84,2.37,-1.54,-0.26,-421.1,81887,0.48,-16
2019-08-29 00:26:00,2.83,2.38,-1.5,-0.2,-421.1,81887,0.48,-16
2019-08-29 00:27:00,2.82,2.35,-1.56,-0.08,-421,89536,0.49,-16
2019-08-29 00:28:00,2.84,2.37,-1.55,-0.13,-421,89790,0.49,-16
2019-08-29 00:29:00,2.86,2.34,-1.64,-0.15,-421,90845,0.48,-16
2019-08-29 00:30:00,2.86,2.35,-1.63,-0.12,-420.7,73226,0.46,-16
2019-08-29 00:31:00,2.81,2.28,-1.62,-0.15,-420.4,77328,0.47,-16
2019-08-29 00:32:00,2.77,2.31,-1.5,-0.22,-420.4,78364,0.47,-16
2019-08-29 00:33:00,2.74,2.31,-1.48,-0.04,-421.3,81960,0.5,-16
2019-08-29 00:34:00,2.74,2.33,-1.43,0.05,-424.7,63616,0.47,-16
2019-08-29 00:35:00,2.7,2.32,-1.37,0.05,-427.6,47990,0.43,-16
2019-08-29 00:36:00,2.73,2.34,-1.39,0.02,-427.6,48934,0.43,-16
2019-08-29 00:37:00,2.76,2.35,-1.43,0.03,-420.8,75124,0.47,-16
2019-08-29 00:38:00,2.65,2.33,-1.23,0.3,-419.6,78363,0.46,-16
2019-08-29 00:39:00,2.67,2.38,-1.16,0.38,-426.7,54435,0.44,-16
2019-08-29 00:40:00,2.67,2.38,-1.16,0.38,-426.8,54088,0.44,-16
2019-08-29 00:41:00,2.64,2.38,-1.05,0.44,-426.8,54088,0.44,-16
2019-08-29 00:42:00,2.9,2.46,-1.46,0,-412.7,78364,0.51,-16
2019-08-29 00:43:00,2.9,2.47,-1.43,0.03,-412.7,78364,0.51,-16
2019-08-29 00:44:00,2.91,2.45,-1.47,-0.05,-412.7,78364,0.51,-17
2019-08-29 00:45:00,2.92,2.44,-1.54,-0.1,-420.1,122349,0.61,-17
2019-08-29 00:46:00,2.92,2.43,-1.59,-0.14,-419.6,117940,0.6,-16
2019-08-29 00:47:00,2.95,2.44,-1.64,-0.17,-416.6,92718,0.52,-17
2019-08-29 00:48:00,3.02,2.46,-1.7,-0.38,-417.3,74429,0.45,-16
2019-08-29 00:49:00,3,2.43,-1.65,-0.54,-415.6,104747,0.49,-16
2019-08-29 00:50:00,2.98,2.42,-1.61,-0.61,-414.7,125045,0.49,-16
2019-08-29 00:51:00,3.02,2.45,-1.62,-0.69,-412.8,146699,0.51,-16
2019-08-29 00:52:00,2.92,2.32,-1.57,-0.83,-414.2,108549,0.52,-16
2019-08-29 00:53:00,2.87,2.27,-1.48,-0.9,-414.1,109095,0.53,-16
2019-08-29 00:54:00,2.88,2.26,-1.56,-0.89,,,,-16
2019-08-29 00:55:00,2.89,2.28,-1.55,-0.87,-411.3,113012,0.57,-16
2019-08-29 00:56:00,2.85,2.23,-1.55,-0.89,-411.3,113012,0.57,-16
2019-08-29 00:57:00,2.84,2.22,-1.53,-0.89,-411.3,113012,0.57,-16
2019-08-29 00:58:00,2.85,2.24,-1.52,-0.89,,,,-15
2019-08-29 00:59:00,2.83,2.22,-1.54,-0.86,,,,-16
2019-08-29 01:00:00,2.81,2.17,-1.55,-0.89,,,,-16
2019-08-29 01:01:00,2.81,2.19,-1.53,-0.86,-406.2,100386,0.58,-15
2019-08-29 01:02:00,2.79,2.18,-1.52,-0.86,-406,102423,0.58,-16
2019-08-29 01:03:00,2.81,2.2,-1.55,-0.77,-405,109169,0.58,-15
2019-08-29 01:04:00,2.74,2.17,-1.51,-0.71,-404.7,114613,0.59,-15
2019-08-29 01:05:00,2.73,2.19,-1.49,-0.68,-405.1,116543,0.59,-15
2019-08-29 01:06:00,2.71,2.15,-1.53,-0.64,,,,-15
2019-08-29 01:07:00,2.7,2.1,-1.57,-0.67,,,,-15
2019-08-29 01:08:00,2.74,2.14,-1.58,-0.68,,,,-15
2019-08-29 01:09:00,2.73,2.14,-1.56,-0.65,-406.5,100760,0.56,-15
2019-08-29 01:10:00,2.73,2.14,-1.57,-0.65,-406.5,100760,0.56,-16
2019-08-29 01:11:00,2.74,2.15,-1.58,-0.65,-405.8,105425,0.56,-15
2019-08-29 01:12:00,2.72,2.12,-1.58,-0.66,-405.7,105806,0.56,-15
2019-08-29 01:13:00,2.74,2.14,-1.6,-0.6,-405.5,76175,0.61,-15
2019-08-29 01:14:00,2.76,2.17,-1.59,-0.58,-406.9,88372,0.52,-15
2019-08-29 01:15:00,2.75,2.19,-1.58,-0.47,-407.4,93347,0.49,-15
2019-08-29 01:16:00,2.72,2.18,-1.55,-0.5,-405.3,92020,0.6,-15
2019-08-29 01:17:00,2.72,2.18,-1.56,-0.48,-405.3,92020,0.6,-15
2019-08-29 01:18:00,2.74,2.21,-1.54,-0.5,-404.8,94815,0.6,-15
2019-08-29 01:19:00,2.78,2.25,-1.57,-0.5,-404.7,95498,0.6,-14
2019-08-29 01:20:00,2.77,2.26,-1.52,-0.47,-406.5,83155,0.6,-15
2019-08-29 01:21:00,2.76,2.2,-1.58,-0.51,-407,83179,0.59,-14
2019-08-29 01:22:00,2.76,2.18,-1.62,-0.51,-408.2,88654,0.57,-14
2019-08-29 01:23:00,2.82,2.21,-1.65,-0.59,-409.3,73812,0.57,-14
2019-08-29 01:24:00,2.82,2.23,-1.63,-0.57,-409.4,72850,0.57,-14
2019-08-29 01:25:00,2.82,2.23,-1.64,-0.56,-409.9,66806,0.61,-14
2019-08-29 01:26:00,2.82,2.24,-1.61,-0.59,-409.4,71562,0.6,-14
2019-08-29 01:27:00,2.73,2.14,-1.57,-0.6,-405.2,111336,0.55,-14
2019-08-29 01:28:00,2.67,2.13,-1.53,-0.48,-405.5,90024,0.56,-14
2019-08-29 01:29:00,2.64,2.08,-1.51,-0.61,-404.6,93671,0.56,-14
2019-08-29 01:30:00,2.64,1.98,-1.56,-0.76,-405.9,84580,0.55,-14
2019-08-29 01:31:00,2.57,1.95,-1.5,-0.76,-405.9,84580,0.55,-14
2019-08-29 01:32:00,2.55,1.94,-1.48,-0.74,-405.5,90003,0.55,-14
2019-08-29 01:33:00,2.57,1.95,-1.5,-0.73,-405.5,90003,0.55,-14
2019-08-29 01:34:00,2.62,1.97,-1.55,-0.74,-408.3,86335,0.52,-14
2019-08-29 01:35:00,2.61,2,-1.52,-0.68,-407.3,93065,0.52,-14
2019-08-29 01:36:00,2.66,2.05,-1.53,-0.7,-405.9,97572,0.53,-14
2019-08-29 01:37:00,2.66,2.05,-1.53,-0.72,-412.4,107537,0.47,-14
2019-08-29 01:38:00,2.69,2.03,-1.59,-0.75,-412.4,107537,0.47,-14
2019-08-29 01:39:00,2.71,2.08,-1.58,-0.7,,,,-14
2019-08-29 01:40:00,2.71,2.14,-1.52,-0.69,,,,-14
2019-08-29 01:41:00,2.72,2.1,-1.56,-0.75,,,,-14
2019-08-29 01:42:00,2.66,2.05,-1.5,-0.79,-409,131136,0.51,-14
2019-08-29 01:43:00,2.64,2.05,-1.43,-0.86,-408.7,130204,0.51,-13
2019-08-29 01:44:00,2.65,2.04,-1.43,-0.88,-410,143673,0.52,-13
2019-08-29 01:45:00,2.74,2.11,-1.54,-0.8,-408.1,142616,0.5,-13
2019-08-29 01:46:00,2.78,2.16,-1.57,-0.77,-405.9,140556,0.49,-13
2019-08-29 01:47:00,2.76,2.17,-1.52,-0.76,-405.9,140556,0.49,-13
2019-08-29 01:48:00,2.77,2.17,-1.6,-0.66,,,,-13
2019-08-29 01:49:00,2.75,2.1,-1.57,-0.8,-402.1,142973,0.51,-13
2019-08-29 01:50:00,2.65,1.99,-1.53,-0.84,-402.5,136994,0.53,-13
2019-08-29 01:51:00,2.65,1.99,-1.52,-0.85,-399.4,74389,0.63,-13
2019-08-29 01:52:00,2.61,1.97,-1.52,-0.8,-401.4,81427,0.57,-13
2019-08-29 01:53:00,2.6,2,-1.48,-0.78,-402.6,44789,0.61,-13
2019-08-29 01:54:00,2.59,1.98,-1.45,-0.8,-400,50146,0.71,-13
2019-08-29 01:55:00,2.58,1.99,-1.45,-0.78,-400,50146,0.71,-13
2019-08-29 01:56:00,2.58,1.99,-1.44,-0.79,,,,-13
2019-08-29 01:57:00,2.57,2.01,-1.4,-0.78,-398.6,55032,0.67,-13
2019-08-29 01:58:00,2.56,2.01,-1.35,-0.81,-398.6,55032,0.67,-13
2019-08-29 01:59:00,2.52,1.98,-1.34,-0.81,-398.6,55032,0.67,-13
2019-08-29 02:00:00,2.52,1.98,-1.32,-0.81,-395.8,48112,0.67,-13
2019-08-29 02:01:00,2.52,1.98,-1.32,-0.81,-395.8,48112,0.67,-13
2019-08-29 02:02:00,2.5,1.95,-1.28,-0.9,-395.8,48112,0.67,-13
2019-08-29 02:03:00,2.5,1.97,-1.22,-0.93,-396.8,44695,0.73,-13
2019-08-29 02:04:00,2.59,2.05,-1.39,-0.75,-396.8,44695,0.73,-13
2019-08-29 02:05:00,2.68,2.1,-1.51,-0.68,-396.7,56698,0.68,-13
2019-08-29 02:06:00,2.73,2.12,-1.57,-0.66,-397.6,96513,0.52,-13
2019-08-29 02:07:00,2.73,2.12,-1.58,-0.68,-399.9,97442,0.51,-12
2019-08-29 02:08:00,2.65,2.04,-1.58,-0.6,-395.2,75790,0.55,-12
2019-08-29 02:09:00,2.65,2.01,-1.68,-0.4,-399.1,66686,0.57,-13
2019-08-29 02:10:00,2.47,1.88,-1.55,-0.44,-400.2,102975,0.57,-13
2019-08-29 02:11:00,2.43,1.86,-1.51,-0.36,-400.7,119805,0.57,-13
2019-08-29 02:12:00,2.42,1.86,-1.53,-0.27,-400.8,136273,0.59,-13
2019-08-29 02:13:00,2.42,1.86,-1.52,-0.31,-400.8,136273,0.59,-13
2019-08-29 02:14:00,2.57,1.99,-1.48,-0.64,,,,-13
2019-08-29 02:15:00,2.56,2.01,-1.42,-0.72,,,,-13
2019-08-29 02:16:00,2.52,1.98,-1.39,-0.68,-396.2,53979,0.61,-13
2019-08-29 02:17:00,2.5,1.97,-1.36,-0.72,-396.1,53132,0.62,-13
2019-08-29 02:18:00,2.47,1.98,-1.31,-0.64,-395.9,48699,0.63,-13
2019-08-29 02:19:00,2.49,1.97,-1.32,-0.71,-400.3,53766,0.64,-12
2019-08-29 02:20:00,2.54,2.03,-1.21,-0.9,-389.4,79055,0.65,-12
2019-08-29 02:21:00,2.53,2.03,-0.99,-1.15,-388.6,80866,0.65,-12
2019-08-29 02:22:00,2.42,1.9,-1.06,-1.04,,,,-12
2019-08-29 02:23:00,2.63,2.13,-1.14,-1.03,-406.1,88192,0.49,-12
2019-08-29 02:24:00,2.56,2.05,-1.29,-0.82,-405.9,88732,0.49,-12
2019-08-29 02:25:00,2.45,1.96,-1.22,-0.82,-405.5,90355,0.51,-12
2019-08-29 02:26:00,2.43,1.95,-1.23,-0.76,-408,86541,0.51,-12
2019-08-29 02:27:00,2.52,2.07,-1.12,-0.89,-406.6,88389,0.53,-12
2019-08-29 02:28:00,2.53,2.1,-1.09,-0.88,-405.6,89769,0.55,-12
2019-08-29 02:29:00,2.51,2.09,-1.06,-0.92,,,,-12
2019-08-29 02:30:00,2.49,2.09,-0.94,-0.97,-411.2,80425,0.54,-12
2019-08-29 02:31:00,2.46,2.05,-0.95,-0.97,-410.4,83832,0.54,-12
2019-08-29 02:32:00,2.5,2.11,-1.06,-0.82,-406.9,100140,0.53,-12
2019-08-29 02:33:00,2.48,2.07,-1.04,-0.87,-405.4,107231,0.54,-12
2019-08-29 02:34:00,2.5,2.05,-1.06,-0.93,,,,-11
2019-08-29 02:35:00,2.54,2.13,-1.08,-0.85,,,,-11
2019-08-29 02:36:00,2.54,2.11,-1.05,-0.94,,,,-11
2019-08-29 02:37:00,2.55,2.16,-0.96,-0.95,-408.4,116264,0.54,-11
2019-08-29 02:38:00,2.53,2.17,-0.86,-0.97,-408.5,116178,0.53,-11
2019-08-29 02:39:00,2.5,2.15,-0.87,-0.94,-408,86582,0.55,-11
2019-08-29 02:40:00,2.37,1.99,-0.85,-0.97,-404.2,94283,0.58,-11
2019-08-29 02:41:00,2.37,1.94,-0.99,-0.92,-399.7,89444,0.64,-11
2019-08-29 02:42:00,2.34,1.92,-0.94,-0.94,-398.3,43162,0.76,-11
2019-08-29 02:43:00,2.21,1.92,-0.43,-0.98,-398.3,43162,0.76,-11
2019-08-29 02:44:00,2.15,1.87,-0.38,-0.99,-396.3,50390,0.73,-11
2019-08-29 02:45:00,2.13,1.85,-0.35,-0.98,-396.2,41890,0.74,-11
2019-08-29 02:46:00,2.14,1.84,-0.38,-1.03,-396.2,37210,0.74,-11
2019-08-29 02:47:00,2.21,1.87,-0.56,-1.01,-396.8,43778,0.64,-11
2019-08-29 02:48:00,2.19,1.8,-0.78,-0.95,-396.8,43778,0.64,-11
2019-08-29 02:49:00,2.19,1.82,-0.79,-0.92,-397.8,59196,0.7,-11
2019-08-29 02:50:00,2.22,1.88,-0.68,-0.95,-397.8,59299,0.69,-11
2019-08-29 02:51:00,2.37,1.91,-0.98,-0.94,-398.2,61041,0.64,-11
2019-08-29 02:52:00,2.39,1.94,-0.99,-0.95,-395.7,64602,0.63,-11
2019-08-29 02:53:00,2.45,1.98,-1.09,-0.95,-395.3,65128,0.63,-11
2019-08-29 02:54:00,2.46,1.96,-1.1,-0.97,-394.1,40209,0.63,-11
2019-08-29 02:55:00,2.47,1.98,-1.12,-0.96,-394.1,40209,0.63,-12
2019-08-29 02:56:00,2.48,2,-1.12,-0.95,-394.3,39708,0.63,-11
2019-08-29 02:57:00,2.47,2,-1.1,-0.94,-394.5,39452,0.64,-11
2019-08-29 02:58:00,2.52,2.07,-1.14,-0.86,-394.6,45575,0.78,-11
2019-08-29 02:59:00,2.48,2.05,-1.12,-0.84,-394.7,55992,0.69,-11
2019-08-29 03:00:00,2.47,2.05,-1.09,-0.84,-394.7,59073,0.65,-12
2019-08-29 03:01:00,2.46,2.06,-1.06,-0.83,-394.4,49487,0.73,-12
2019-08-29 03:02:00,2.47,2.06,-1.04,-0.86,-394.2,47612,0.77,-12
2019-08-29 03:03:00,2.48,2.06,-1.06,-0.88,,,,-12
2019-08-29 03:04:00,2.47,2.04,-1.09,-0.85,-394.2,41182,0.8,-12
2019-08-29 03:05:00,2.48,2.02,-1.13,-0.87,-394.4,40609,0.78,-11
2019-08-29 03:06:00,2.49,2.05,-1.15,-0.82,-395.3,37541,0.66,-12
2019-08-29 03:07:00,2.49,2.04,-1.17,-0.8,-394.6,41405,0.8,-11
2019-08-29 03:08:00,2.48,2.03,-1.19,-0.78,-394.6,41688,0.81,-11
2019-08-29 03:09:00,2.46,1.98,-1.19,-0.82,-394.7,38879,0.65,-12
2019-08-29 03:10:00,2.44,2,-1.17,-0.77,-394.7,38975,0.65,-12
2019-08-29 03:11:00,2.48,2.04,-1.17,-0.76,-394.7,42390,0.8,-12
2019-08-29 03:12:00,2.42,1.91,-1.11,-0.98,-395.1,44992,0.63,-12
2019-08-29 03:13:00,2.26,1.87,-1.05,-0.73,-395.2,45620,0.6,-12
2019-08-29 03:14:00,2.16,1.85,-1.01,-0.49,-396.4,48969,0.76,-11
2019-08-29 03:15:00,2.16,1.84,-0.98,-0.57,-396.2,57693,0.75,-11
2019-08-29 03:16:00,2.26,1.97,-0.98,-0.52,-395.4,87719,0.7,-11
2019-08-29 03:17:00,2.32,2.03,-0.98,-0.55,-397.2,53506,0.75,-11
2019-08-29 03:18:00,2.32,2.01,-1.01,-0.57,-396.8,72646,0.73,-11
2019-08-29 03:19:00,2.3,1.97,-1.04,-0.61,-396.5,86491,0.7,-12
2019-08-29 03:20:00,2.3,1.93,-1.07,-0.66,-396.5,86491,0.7,-12
2019-08-29 03:21:00,2.17,1.8,-1.01,-0.66,-395.5,83284,0.72,-12
2019-08-29 03:22:00,1.99,1.59,-0.99,-0.65,-395.5,76979,0.72,-12
2019-08-29 03:23:00,1.86,1.5,-0.93,-0.55,-394.9,83475,0.72,-12
2019-08-29 03:24:00,1.89,1.48,-1.05,-0.57,-394.8,85760,0.72,-12
2019-08-29 03:25:00,2.08,1.74,-0.99,-0.53,-396.1,79589,0.71,-12
2019-08-29 03:26:00,2.19,1.9,-0.94,-0.55,-396.1,79589,0.71,-11
2019-08-29 03:27:00,2.2,1.89,-0.99,-0.53,-396.7,50425,0.81,-11
2019-08-29 03:28:00,2.15,1.9,-0.85,-0.54,-396.9,50299,0.81,-11
2019-08-29 03:29:00,2.06,1.76,-0.92,-0.55,-396.2,57631,0.74,-11
2019-08-29 03:30:00,2.12,1.8,-0.99,-0.54,-391.9,73284,0.62,-11
2019-08-29 03:31:00,2.08,1.73,-0.97,-0.63,-389.6,68383,0.62,-11
2019-08-29 03:32:00,2.06,1.68,-0.95,-0.74,,,,-11
2019-08-29 03:33:00,2.11,1.71,-0.96,-0.8,-393.9,71344,0.6,-11
2019-08-29 03:34:00,1.94,1.69,-0.8,-0.47,-393.9,71344,0.6,-11
2019-08-29 03:35:00,1.91,1.76,-0.65,-0.33,-393.9,71344,0.6,-11
2019-08-29 03:36:00,1.94,1.82,-0.56,-0.33,,,,-11
2019-08-29 03:37:00,1.91,1.63,-0.62,-0.75,-394.3,68302,0.63,-11
2019-08-29 03:38:00,1.91,1.6,-0.65,-0.81,-395,74479,0.66,-11
2019-08-29 03:39:00,1.92,1.69,-0.54,-0.72,-396.1,83006,0.69,-11
2019-08-29 03:40:00,2.06,1.75,-0.72,-0.8,,,,-11
2019-08-29 03:41:00,2.15,1.77,-0.79,-0.91,,,,-11
2019-08-29 03:42:00,1.84,1.62,-0.46,-0.73,-392.3,100563,0.71,-11
2019-08-29 03:43:00,1.9,1.68,-0.51,-0.75,-392.3,100563,0.71,-11
2019-08-29 03:44:00,1.85,1.57,-0.59,-0.77,-392.7,65278,0.64,-11
2019-08-29 03:45:00,1.72,1.48,-0.48,-0.72,-392.2,59641,0.64,-11
2019-08-29 03:46:00,1.68,1.45,-0.35,-0.74,-391.2,57124,0.7,-11
2019-08-29 03:47:00,1.58,1.35,-0.34,-0.73,-392.9,55596,0.68,-11
2019-08-29 03:48:00,1.82,1.49,-0.76,-0.67,-394.3,54959,0.66,-11
2019-08-29 03:49:00,1.88,1.51,-0.93,-0.62,-393.3,64297,0.66,-11
2019-08-29 03:50:00,1.88,1.54,-0.86,-0.63,-391.9,57899,0.64,-11
2019-08-29 03:51:00,1.79,1.42,-0.78,-0.74,-391.4,55435,0.64,-11
2019-08-29 03:52:00,1.72,1.38,-0.52,-0.88,-391.4,51655,0.75,-11
2019-08-29 03:53:00,1.75,1.34,-0.27,-1.03,-392.2,45413,0.77,-11
2019-08-29 03:54:00,1.64,1.15,0.05,-1.13,-393,38909,0.78,-11
2019-08-29 03:55:00,1.82,1.28,-0.05,-1.28,-394.6,41150,0.76,-11
2019-08-29 03:56:00,1.82,1.25,-0.07,-1.31,-393.9,44696,0.73,-11
2019-08-29 03:57:00,1.9,1.32,-0.25,-1.34,-393.5,46622,0.72,-11
2019-08-29 03:58:00,1.91,1.23,-0.22,-1.42,-394.8,57682,0.65,-11
2019-08-29 03:59:00,1.92,1.34,-0.35,-1.32,-394.1,58534,0.68,-11
2019-08-29 04:00:00,1.9,1.29,-0.35,-1.35,-392.7,59281,0.69,-11
2019-08-29 04:01:00,1.85,1.21,-0.33,-1.35,-392.7,59271,0.69,-11
2019-08-29 04:02:00,1.84,1.14,-0.29,-1.4,,,,-11
2019-08-29 04:03:00,1.89,1.14,-0.31,-1.43,-394,47771,0.74,-11
2019-08-29 04:04:00,1.97,1.53,-0.58,-1.08,-394,47771,0.74,-11
2019-08-29 04:05:00,1.98,1.35,-0.7,-1.24,-393.4,40459,0.7,-11
2019-08-29 04:06:00,1.97,1.46,-0.85,-1,-393.4,40459,0.7,-11
2019-08-29 04:07:00,2.04,1.5,-1.06,-0.88,-391.2,57031,0.72,-11
2019-08-29 04:08:00,2.11,1.55,-1.14,-0.85,-389.8,67815,0.73,-11
2019-08-29 04:09:00,2.1,1.54,-1.19,-0.79,-389.4,43347,0.73,-11
2019-08-29 04:10:00,2.14,1.55,-1.17,-0.91,-388.6,43263,0.74,-11
2019-08-29 04:11:00,2.12,1.54,-1.16,-0.89,-387.5,43304,0.75,-11
2019-08-29 04:12:00,2.12,1.59,-1.16,-0.78,-387.7,43746,0.75,-11
2019-08-29 04:13:00,2.15,1.52,-1.26,-0.83,-387.7,43740,0.75,-11
2019-08-29 04:14:00,2.15,1.55,-1.22,-0.83,-389.1,41119,0.75,-11
2019-08-29 04:15:00,2.15,1.63,-1.14,-0.81,-389.1,41119,0.75,-11
2019-08-29 04:16:00,2.16,1.61,-1.19,-0.8,-388.3,43486,0.75,-11
2019-08-29 04:17:00,2.17,1.64,-1.17,-0.79,-388.3,43486,0.75,-11
2019-08-29 04:18:00,2.16,1.7,-1,-0.89,-386,59527,0.77,-11
2019-08-29 04:19:00,2.17,1.54,-1.2,-0.93,-385.9,60413,0.77,-11
2019-08-29 04:20:00,2.16,1.6,-1.14,-0.88,,,,-11
2019-08-29 04:21:00,2.14,1.52,-1.25,-0.83,-386.2,59461,0.75,-11
2019-08-29 04:22:00,2.16,1.63,-1.17,-0.78,-386.2,59461,0.75,-11
2019-08-29 04:23:00,2.16,1.68,-1.09,-0.79,,,,-12
2019-08-29 04:24:00,2.15,1.72,-1.02,-0.8,,,,-11
2019-08-29 04:25:00,2.14,1.74,-0.98,-0.79,-387.7,49660,0.71,-11
2019-08-29 04:26:00,2.16,1.73,-1.03,-0.78,-387.7,49660,0.71,-11
2019-08-29 04:27:00,2.17,1.76,-1.02,-0.74,-385,54850,0.72,-11
2019-08-29 04:28:00,2.16,1.54,-1.28,-0.77,-386.7,53568,0.73,-11
2019-08-29 04:29:00,2.14,1.53,-1.28,-0.76,-388.1,46561,0.74,-11
2019-08-29 04:30:00,2.12,1.55,-1.2,-0.8,-388.1,46147,0.74,-11
2019-08-29 04:31:00,2.1,1.48,-1.22,-0.86,-387.5,45520,0.75,-11
2019-08-29 04:32:00,2.1,1.55,-1.17,-0.8,-387.4,44258,0.75,-12
2019-08-29 04:33:00,2.1,1.63,-1.13,-0.67,-387.4,43648,0.76,-12
2019-08-29 04:34:00,2.09,1.69,-1.11,-0.51,-386.3,52722,0.74,-12
2019-08-29 04:35:00,2.15,1.72,-1.17,-0.5,-386.3,52722,0.74,-12
2019-08-29 04:36:00,2.21,1.78,-1.19,-0.51,-386.4,55244,0.74,-12
2019-08-29 04:37:00,2.21,1.8,-1.1,-0.68,-386.7,53674,0.75,-12
2019-08-29 04:38:00,2.17,1.75,-1.07,-0.69,-387.7,55601,0.74,-12
2019-08-29 04:39:00,2.06,1.69,-1.05,-0.5,-387.8,55912,0.73,-12
2019-08-29 04:40:00,2.11,1.73,-0.99,-0.68,-383.9,59917,0.83,-12
2019-08-29 04:41:00,2.22,1.79,-0.9,-0.95,-385.8,60589,0.81,-12
2019-08-29 04:42:00,2.23,1.75,-1,-0.94,-389.6,61796,0.76,-11
2019-08-29 04:43:00,2.12,1.62,-0.74,-1.12,-390.3,56666,0.75,-11
2019-08-29 04:44:00,2.13,1.61,-0.95,-0.97,-388.7,47564,0.8,-11
2019-08-29 04:45:00,2.26,1.59,-1.22,-1.04,-392.9,45980,0.77,-11
2019-08-29 04:46:00,2.27,1.75,-1.01,-1.03,-393.6,45920,0.77,-11
2019-08-29 04:47:00,2.22,1.73,-0.95,-1,,,,-11
2019-08-29 04:48:00,2.13,1.64,-1.03,-0.85,-392.2,57826,0.77,-11
2019-08-29 04:49:00,2.2,1.71,-1.15,-0.79,-388.6,56403,0.76,-11
2019-08-29 04:50:00,2.18,1.73,-1.06,-0.81,-387.7,53146,0.76,-11
2019-08-29 04:51:00,2.23,1.79,-1.04,-0.83,-387.7,53008,0.76,-11
2019-08-29 04:52:00,2.2,1.77,-1,-0.83,-388.1,49417,0.73,-11
2019-08-29 04:53:00,2.26,1.8,-1.13,-0.76,-388.1,49417,0.73,-11
2019-08-29 04:54:00,2.28,1.81,-1.26,-0.49,-387.9,59120,0.76,-11
2019-08-29 04:55:00,2.26,1.83,-1.26,-0.44,-389.6,62282,0.79,-11
2019-08-29 04:56:00,2.22,1.8,-1.23,-0.41,-390.4,64599,0.81,-11
2019-08-29 04:57:00,2.45,2.03,-1.28,-0.48,-388,65924,0.8,-11
2019-08-29 04:58:00,2.43,2.03,-1.27,-0.4,-385.5,43628,0.74,-11
2019-08-29 04:59:00,2.46,2.02,-1.37,-0.29,-385.3,42007,0.74,-11
2019-08-29 05:00:00,2.49,1.98,-1.48,-0.28,-386.7,43616,0.73,-11
2019-08-29 05:01:00,2.34,1.93,-1.27,-0.35,-386.7,43616,0.73,-12
2019-08-29 05:02:00,2.14,1.78,-1.14,-0.3,-385.7,63707,0.79,-12
2019-08-29 05:03:00,2.15,1.8,-1.14,-0.27,-386.2,62694,0.79,-12
2019-08-29 05:04:00,2.16,1.79,-1.18,-0.21,-387.3,60671,0.79,-12
2019-08-29 05:05:00,2.18,1.8,-1.19,-0.22,-387.4,63667,0.8,-12
2019-08-29 05:06:00,2.17,1.81,-1.18,-0.19,-387.4,63667,0.8,-12
2019-08-29 05:07:00,2.17,1.84,-1.12,-0.22,-387.1,71836,0.87,-12
2019-08-29 05:08:00,2.2,1.87,-1.12,-0.27,-387.1,71843,0.87,-11
2019-08-29 05:09:00,2.16,1.78,-1.21,-0.26,-389.5,63047,0.8,-12
2019-08-29 05:10:00,2.2,1.82,-1.22,-0.19,-389.5,62963,0.8,-12
2019-08-29 05:11:00,2.18,1.8,-1.2,-0.17,,,,-12
