Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-08-27 12:00:00,-53,3.7e-14,0.427385892,0.020380317,18,73.1,0.273985,0.086956522,0.397282609,0.971509113,-0.030573095903044148,-0.002946206146180362,0.006804649561239748,-0.016097246360123718,0.006359896220618735,0.014998167143910873,0.041834152483578864
2018-08-27 13:00:00,-49,1.63e-13,0.410788382,0.093815669,27,73.1,0.273985,0.130434783,0.397282609,0.971509113,0.03099744498797818,0.007427283224424746,0.00801271856670628,-0.014304547750207723,0.004940182816617187,0.014921040190960907,0.04182154696352043
2018-08-27 14:00:00,-54,7.26e-14,0.43153527,0.041171069,18,73.1,0.273985,0.086956522,0.397282609,0.971509113,-0.029727668915154784,0.015167383492574947,0.007946898899236231,-0.012380507769740668,0.0035221120073910834,0.014834480966918778,0.04180837031877441
2018-08-27 15:00:00,-62,1.24e-13,0.46473029,0.071328983,12,73.1,0.273985,0.057971014,0.397282609,0.971509113,0.0037875866895937093,0.012730635059832544,0.0065725195213868284,-0.010408434194398474,0.0021134009862930625,0.014738647585327213,0.04179462735196512
2018-08-27 16:00:00,-60,1.36e-13,0.456431535,0.078216307,9,73.1,0.273985,0.043478261,0.397282609,0.971509113,0.024126790807095736,0.0010944381315089232,0.004312671952276408,-0.008453381863002658,0.0007217669466757417,0.014633698159728988,0.04178032286571686
2018-08-27 17:00:00,-52,3.03e-14,0.423236515,0.016491587,22,73.1,0.273985,0.106280193,0.397282609,0.971509113,-0.019678693311913593,-0.014598945206301442,0.0016857526224555762,-0.006556706652453048,-0.0006450729181082596,0.014519790803666832,0.04176546166265392
2018-08-27 18:00:00,-61,7.61e-14,0.460580913,0.043196399,22,72.6,0.273985,0.106280193,0.394565217,0.971509113,0.016663497613426646,-0.022085222897629903,-0.0007949448982471573,-0.004754661578927435,-0.001979401414706254,0.014397083630683483,0.041750048545400625
2018-08-27 19:00:00,-57,5.26e-14,0.443983402,0.029484456,39,72.6,0.273985,0.188405797,0.394565217,0.971509113,-0.002223801423684925,-0.015227931404901075,-0.0027066332339477635,-0.0030834996586034964,-0.0032735013497657145,0.014265734754321692,0.041734088316581285
2018-08-27 20:00:00,-54,3.8e-14,0.43153527,0.020997934,32,72.6,0.273985,0.154589372,0.394565217,0.971509113,-0.02332720632603001,-0.0014306685187815138,-0.003988549784539906,-0.0015794739076590036,-0.004519655529933924,0.01412590228812415,0.041717585778820204
2018-08-27 21:00:00,-49,1.5e-13,0.410788382,0.086176332,94,72.6,0.273985,0.45410628,0.394565217,0.971509113,0.03118368648850279,0.009973777679113505,-0.004670438143861654,-0.0002779096663525372,-0.005711074437777462,0.01397774434563366,0.04170054573474169
2018-08-27 22:00:00,-50,3.85e-14,0.414937759,0.021289197,67,72.6,0.273985,0.323671498,0.394565217,0.971509113,-0.03863981451684901,0.015261762226042662,-0.004782041905751138,0.0007895784287338318,-0.006844679259539301,0.013821419040392913,0.041682972986970046
2018-08-27 23:00:00,-50,3.68e-14,0.414937759,0.020300491,18,72.6,0.273985,0.086956522,0.394565217,0.971509113,-0.04049759775066809,0.016155252031084782,-0.004361275995900256,0.0016004747487909417,-0.00791831885738162,0.013657084485944677,0.041664872338129565
2018-08-28 00:00:00,-47,1.66e-13,0.402489627,0.095639572,15,72.6,0.273949,0.072463768,0.394565217,0.971381462,0.03651711664313684,0.014254453615388194,-0.0035000528948383723,0.0021667493431036613,-0.008929842093466563,0.01348489879583166,0.04164624859084459
2018-08-28 01:00:00,-54,4.49e-14,0.43153527,0.025031623,22,72.6,0.273949,0.106280193,0.394565217,0.971381462,-0.027747581530862105,0.007592136058594381,-0.0023837053246372145,0.0025157449955252103,-0.009877097829956301,0.013305020083596616,0.041627106547739406
2018-08-28 02:00:00,-47,7.08e-14,0.402489627,0.040130303,9,72.6,0.273949,0.043478261,0.394565217,0.971381462,-0.003714966687880749,-0.001579579463123675,-0.0012188782347906752,0.002676604840587473,-0.01075793492901298,0.013117606462782275,0.041607451011438326
2018-08-28 03:00:00,-46,8.74e-14,0.398340249,0.049797337,6,72.6,0.273949,0.028985507,0.394565217,0.971381462,0.012209700780964318,-0.007818519797692344,-0.00021518510884390558,0.002682170699707914,-0.011570932405633033,0.012922816046931407,0.04158728678456564
2018-08-28 04:00:00,-41,4.72e-14,0.377593361,0.026369979,32,72.6,0.273949,0.154589372,0.394565217,0.971381462,-0.011246936333121564,-0.007383423792283107,0.0004519062456619326,0.0025785971465603283,-0.012317589886150008,0.012720806949586737,0.04156661866974568
2018-08-28 05:00:00,-40,9.41e-14,0.373443983,0.053683207,27,72.6,0.273949,0.130434783,0.394565217,0.971381462,0.014174843200671841,-0.004746536001365624,0.0007911992481768241,0.002406648948354831,-0.013000137149731588,0.01251173728429097,0.04154545146960274
2018-08-28 06:00:00,-42,4.92e-14,0.381742739,0.02751508,15,72.6,0.273949,0.072463768,0.394565217,0.971381462,-0.01242933198217402,-0.0033174652010039534,0.0008701591791783487,0.002192966828197226,-0.01362080397554562,0.012295765164586893,0.04152378998676112
2018-08-28 07:00:00,-46,3.7e-14,0.398340249,0.020432979,15,72.6,0.273949,0.072463768,0.394565217,0.971381462,-0.019970634200665152,-0.00170969721277475,0.0007615088350579242,0.001958933993279428,-0.01418182014275982,0.012073048704017219,0.041501639023845155
2018-08-28 08:00:00,-39,1.09e-13,0.369294606,0.062496463,15,72.6,0.273949,0.072463768,0.394565217,0.971381462,0.020104479878160227,0.001490744489777555,0.0005463590270441754,0.0017175456359562503,-0.014685415430542007,0.011843746016124673,0.04147900338347913
2018-08-28 09:00:00,-45,4.33e-14,0.394190871,0.024060802,9,72.6,0.273949,0.043478261,0.394565217,0.971381462,-0.01925351952496607,0.003596620545338493,0.0003079175700749915,0.001479699944873142,-0.015133819618059943,0.011608015214452021,0.04145588786828736
2018-08-28 10:00:00,-39,5.13e-14,0.369294606,0.028757482,7,72.6,0.273949,0.033816425,0.394565217,0.971381462,-0.011924172469352727,0.0020389765184316627,0.00011733363329073653,0.0012562951086755665,-0.01552926248448138,0.01136601441254199,0.04143229728089415
2018-08-28 11:00:00,-41,9.43e-14,0.377593361,0.053817762,9,72.6,0.273949,0.043478261,0.394565217,0.971381462,0.01780951455556381,-0.0016996680131012507,-2.4781973585746994e-06,0.001058229316009001,-0.015873973808974103,0.011117901723937305,0.041408236423923814
2018-08-28 12:00:00,-37,2.89e-14,0.360995851,0.015671202,9,72.6,0.273949,0.043478261,0.394565217,0.971381462,-0.016196781042617767,-0.005065117722656145,-4.0326008087266e-05,0.000896012893977987,-0.01617013148279818,0.010863835262180748,0.04138371010000062
2018-08-28 13:00:00,-41,7.71e-14,0.377593361,0.04376577,18,72.6,0.273949,0.086956522,0.394565217,0.971381462,0.013457985495510801,-0.006030136635438467,1.6326009423409853e-05,0.0007786047235232672,-0.016419705845582968,0.010603973140815022,0.041358723111748937
2018-08-28 14:00:00,-42,6.96e-14,0.381742739,0.039443767,7,72.6,0.273949,0.033816425,0.394565217,0.971381462,0.009070121977164,-0.005557698919312292,0.00016962973197773203,0.0007145758240446927,-0.01662461534905002,0.010338473473382858,0.04133328026179303
2018-08-28 15:00:00,-44,3.84e-14,0.390041494,0.021199965,18,72.6,0.273949,0.086956522,0.394565217,0.971381462,-0.00962835019841083,-0.00485114171358395,0.0003820052609441999,0.000709349369787356,-0.016786778444921033,0.010067494373427039,0.041307386352757214
2018-08-28 16:00:00,-42,7.61e-14,0.381742739,0.043204198,15,72.6,0.273949,0.072463768,0.394565217,0.971381462,0.011849260246040095,-0.004182690130418599,0.0006177441731625179,0.0007557571543774975,-0.016908113584917544,0.00979119395449021,0.04128104618726582
2018-08-28 17:00:00,-39,4.81e-14,0.369294606,0.026886427,7,72.6,0.273949,0.033816425,0.394565217,0.971381462,-0.007140524600916602,-0.0014342730932942567,0.0008442858906271851,0.0008434831262865937,-0.016990539220761283,0.009509730330115231,0.041254264567943136
