Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2020-10-02 17:00:00,-29,6.61e-14,0.32780083,0.037367372,7,73.5,0.2746,0.033816425,0.399456522,0.973689809,-0.009995752642736203,0.005831912998764031,0.004473541967579188,0.004109407080119065,-0.008927833014695338,0.005391396361952698,-0.000982692944950174
2020-10-02 18:00:00,-28,1.02e-13,0.323651452,0.058507263,6,73.0,0.2746,0.028985507,0.39673913,0.973689809,0.011211538765804618,0.006365397443463362,0.004806146966035026,0.0037758282267988724,-0.009574950200663348,0.005436164680227061,-0.0009746236468402211
2020-10-02 19:00:00,-25,5.68e-14,0.31120332,0.031965044,7,73.0,0.2746,0.033816425,0.39673913,0.973689809,-0.009248450511477532,0.002005268699496847,0.004140761470188367,0.0033286494212232814,-0.010231705109695797,0.0054809689716149215,-0.0009665583738046185
2020-10-02 20:00:00,-18,7.31e-14,0.282157676,0.041444893,9,73.0,0.2746,0.043478261,0.39673913,0.973689809,0.0068808986630667646,-0.0020732908841515447,0.0027254912735465444,0.0027902510632945013,-0.01089620556771149,0.0055258076484471525,-0.0009584975093402115
2020-10-02 21:00:00,-16,6.33e-14,0.273858921,0.035748526,7,73.0,0.2746,0.033816425,0.39673913,0.973689809,0.003898512970441277,-0.0017361442452489837,0.0009021958956011464,0.002185535570327307,-0.011566559400629254,0.0055706791230546275,-0.00095044143694379
2020-10-02 22:00:00,-18,4.33e-14,0.282157676,0.024092224,7,73.0,0.2746,0.033816425,0.39673913,0.973689809,-0.0070830202796704775,0.0007248263401871177,-0.0009603414345858625,0.0015394053596365555,-0.012240874434367903,0.005615581807768203,-0.0009423905401121993
2020-10-02 23:00:00,-26,6.87e-14,0.315352697,0.038914153,12,73.0,0.2746,0.057971014,0.39673913,0.973689809,0.009432179601249627,0.0018318530693894686,-0.0024688603400371315,0.0008767628485370242,-0.012917258494846243,0.005660514114918773,-0.0009343452023422849
2019-08-29 00:00:00,-14,2.61e-14,0.265560166,0.014046511,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,-0.0117351050875447,0.00048224558075176185,-0.0035360474956719562,0.00022251045434354432,-0.01359381940798313,0.005705474456837241,-0.0009263058071308505
2019-08-29 01:00:00,-16,6.17e-14,0.273858921,0.034794224,3,67.5,0.273939,0.014492754,0.366847826,0.971346004,0.013065124515901552,-0.001699957359666878,-0.004157807266776327,-0.0003984494056290845,-0.014268664999697327,0.00575046124585442,-0.0009182727379747138
2019-08-29 02:00:00,-13,1.16e-14,0.261410788,0.005572822,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,-0.013469616358797707,-0.00302762935346617,-0.004330044018636292,-0.0009612143140660461,-0.01493990309590771,0.005795472894301251,-0.0009102463783707271
2019-08-29 03:00:00,-12,5.74e-14,0.257261411,0.032285871,4,67.5,0.273939,0.019323671,0.366847826,0.971346004,0.013461966369894617,-0.00240623874766149,-0.0040690310481522425,-0.001443661028545741,-0.015605641522533046,0.005840507814508561,-0.0009022271118157149
2019-08-29 04:00:00,-11,3.59e-14,0.253112033,0.019740824,5,67.5,0.273939,0.024154589,0.366847826,0.971346004,-0.000963765445877395,-0.00012009793673281501,-0.0034722616757940565,-0.0018347830062194384,-0.016263988105492164,0.0058855644188072365,-0.000894215321806488
2019-08-29 05:00:00,-11,1.63e-14,0.253112033,0.008355671,5,67.5,0.273939,0.024154589,0.366847826,0.971346004,-0.015057437635672955,0.002666130661499088,-0.0026565753420943455,-0.0021263528791316006,-0.016913050670703915,0.0059306411195281725,-0.0008862113918398709
2019-08-29 06:00:00,-9,7.67e-14,0.244813278,0.043540289,3,67.5,0.273939,0.014492754,0.366847826,0.971346004,0.01758047199639802,0.005069267900876235,-0.0017363187938954573,-0.00231238027012904,-0.017550937044087063,0.005975736329002215,-0.000878215705412709
2019-08-29 07:00:00,-9,2.42e-14,0.244813278,0.012953827,0,67.5,0.273939,0.0,0.366847826,0.971346004,-0.015651867942450756,0.00745676022391699,-0.0008168908148304187,-0.0023958227652678484,-0.01817575505156048,0.006020848459560269,-0.0008702286460218062
2019-08-29 08:00:00,-13,1.66e-14,0.261410788,0.008504317,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,-0.021702217779075238,0.008790866007209418,-1.4531977299669496e-06,-0.002381892393649829,-0.018785595066799582,0.00606597592353318,-0.0008622505971640146
2019-08-29 09:00:00,-12,8.57e-14,0.257261411,0.048822326,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,0.020050300436281754,0.007169353961906055,0.0006252186533975674,-0.0022760137426130426,-0.01937833490524358,0.0061111171332518584,-0.0008542819423361381
2019-08-29 10:00:00,-7,1.3e-14,0.236514523,0.006387282,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,-0.016040652207125514,0.0007325251043728996,0.0010518948898332926,-0.0020841998487904877,-0.01995126393303671,0.0061562705010471536,-0.0008463230650350081
2019-08-29 11:00:00,-4,4.14e-14,0.22406639,0.022993384,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,0.007312818508086997,-0.006017168065976212,0.0012857320516807106,-0.0018127743588917493,-0.020501360906246636,0.006201434439249937,-0.0008383743487574563
2019-08-29 12:00:00,-2,4.09e-14,0.215767635,0.022704202,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,0.009000658665599476,-0.00790995391602358,0.0013354127878989236,-0.0014702584717369413,-0.021024933137686094,0.006246607360191093,-0.000830436177000321
2019-08-29 13:00:00,-1,1.44e-14,0.211618257,0.007220007,3,67.5,0.273939,0.014492754,0.366847826,0.971346004,-0.008637574786752762,-0.005593452934732977,0.0012207953504391425,-0.0010720345920256114,-0.02151812007935419,0.00629178767620151,-0.0008225089332604199
2019-08-29 14:00:00,2,5.18e-14,0.199170124,0.029023823,2,67.5,0.273939,0.009661836,0.366847826,0.971346004,0.010168416945577297,-0.002381203489485321,0.0009842331504512304,-0.0006379447024693892,-0.021977167732731118,0.006336973799612044,-0.0008145930010345567
2019-08-29 15:00:00,0,3.19e-14,0.20746888,0.017445606,4,67.5,0.273939,0.019323671,0.366847826,0.971346004,-0.0030887078224650843,-0.0004666537259861228,0.000675888286910987,-0.00019073101775479403,-0.022398748297221778,0.006382164142753593,-0.0008066887638195838
2019-08-29 16:00:00,-3,1.42e-14,0.219917012,0.007133655,3,67.5,0.273939,0.014492754,0.366847826,0.971346004,-0.01438424263056998,0.0007430430646944552,0.0003466072388582498,0.00024628641684878495,-0.022779640521712233,0.006427357117957003,-0.0007987966051123327
2019-08-29 17:00:00,-3,6.85e-14,0.219917012,0.038758506,4,67.5,0.273939,0.019323671,0.366847826,0.971346004,0.015883717721350964,0.0022857718517078074,4.7236485332843555e-05,0.0006497875560719579,-0.023116623155088577,0.006472551137553174,-0.0007909169084096002
2019-08-29 18:00:00,-5,1.99e-14,0.228215768,0.010414003,9,67.2,0.273939,0.043478261,0.365217391,0.971346004,-0.014188417144198337,0.004128221181789767,-0.00017137749462536905,0.0009964523546453286,-0.02340647494623685,0.006517744613872955,-0.0007830500572082316
2019-08-29 19:00:00,-8,1.7e-14,0.2406639,0.00875843,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.01663117970617279,0.004928461703135005,-0.00025838822197656204,0.0012629607672994926,-0.023645974644043145,0.0065629359592472465,-0.0007751964350050794
2019-08-29 20:00:00,-6,6.91e-14,0.232365145,0.039129513,4,67.2,0.273939,0.019323671,0.365217391,0.971346004,0.015325258397304631,0.0032363432681304025,-0.00018064715429563105,0.0014309926403556516,-0.023831900997393532,0.0066081235860069145,-0.0007673564252969195
